danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.693,0.579,5,-10.77,0,0.0338,0.511,5.6e-06,0.0643,0.934,89.452,audio_features,6M8bSploc8XPu1fW39g6F7,spotify:track:6M8bSploc8XPu1fW39g6F7,https://api.spotify.com/v1/tracks/6M8bSploc8XPu1fW39g6F7,https://api.spotify.com/v1/audio-analysis/6M8bSploc8XPu1fW39g6F7,340800,4
0.651,0.936,7,-2.919,0,0.0316,0.221,0.000107,0.122,0.634,90.243,audio_features,4rAeOQPV9iTP5FMglXzGEu,spotify:track:4rAeOQPV9iTP5FMglXzGEu,https://api.spotify.com/v1/tracks/4rAeOQPV9iTP5FMglXzGEu,https://api.spotify.com/v1/audio-analysis/4rAeOQPV9iTP5FMglXzGEu,359373,4
0.67,0.691,8,-7.643,1,0.0825,0.83,0.00271,0.245,0.9,185.644,audio_features,6ryxKtzcMtEDFaqDjCwoxW,spotify:track:6ryxKtzcMtEDFaqDjCwoxW,https://api.spotify.com/v1/tracks/6ryxKtzcMtEDFaqDjCwoxW,https://api.spotify.com/v1/audio-analysis/6ryxKtzcMtEDFaqDjCwoxW,355267,4
0.685,0.537,7,-10.02,1,0.0593,0.308,1.41e-05,0.131,0.923,100.101,audio_features,5cD1SgcrWYVNLlix1Vk2KE,spotify:track:5cD1SgcrWYVNLlix1Vk2KE,https://api.spotify.com/v1/tracks/5cD1SgcrWYVNLlix1Vk2KE,https://api.spotify.com/v1/audio-analysis/5cD1SgcrWYVNLlix1Vk2KE,387013,4
0.81,0.724,5,-5.417,0,0.0431,0.676,1.56e-05,0.198,0.968,94.004,audio_features,6V6vxDi68N7hDDxm3SwIJO,spotify:track:6V6vxDi68N7hDDxm3SwIJO,https://api.spotify.com/v1/tracks/6V6vxDi68N7hDDxm3SwIJO,https://api.spotify.com/v1/audio-analysis/6V6vxDi68N7hDDxm3SwIJO,261147,4
0.74,0.685,0,-5.459,1,0.0399,0.467,4.61e-06,0.0711,0.964,86.744,audio_features,4HXbPdWEtCbu4XccGtuZBX,spotify:track:4HXbPdWEtCbu4XccGtuZBX,https://api.spotify.com/v1/tracks/4HXbPdWEtCbu4XccGtuZBX,https://api.spotify.com/v1/audio-analysis/4HXbPdWEtCbu4XccGtuZBX,233547,4
0.659,0.649,10,-9.894,1,0.0407,0.755,3.83e-05,0.0787,0.894,101.701,audio_features,3fmwMFQ6Dun7fKqgWeMn2o,spotify:track:3fmwMFQ6Dun7fKqgWeMn2o,https://api.spotify.com/v1/tracks/3fmwMFQ6Dun7fKqgWeMn2o,https://api.spotify.com/v1/audio-analysis/3fmwMFQ6Dun7fKqgWeMn2o,269827,4
0.668,0.73,0,-7.732,0,0.0918,0.803,0.0727,0.184,0.913,91.353,audio_features,0EqCx3wmRqC1rp190QHQq9,spotify:track:0EqCx3wmRqC1rp190QHQq9,https://api.spotify.com/v1/tracks/0EqCx3wmRqC1rp190QHQq9,https://api.spotify.com/v1/audio-analysis/0EqCx3wmRqC1rp190QHQq9,183507,4
0.773,0.816,10,-6.215,0,0.0385,0.567,0.000413,0.132,0.968,92.031,audio_features,5kzoRHOhLIGVQGsxi8fWpy,spotify:track:5kzoRHOhLIGVQGsxi8fWpy,https://api.spotify.com/v1/tracks/5kzoRHOhLIGVQGsxi8fWpy,https://api.spotify.com/v1/audio-analysis/5kzoRHOhLIGVQGsxi8fWpy,224827,4
0.649,0.756,10,-3.666,1,0.0581,0.72,4.1e-06,0.042,0.963,92.69,audio_features,5AYhD676kHBDPHx18ibt8Z,spotify:track:5AYhD676kHBDPHx18ibt8Z,https://api.spotify.com/v1/tracks/5AYhD676kHBDPHx18ibt8Z,https://api.spotify.com/v1/audio-analysis/5AYhD676kHBDPHx18ibt8Z,304320,4
0.764,0.639,7,-6.938,0,0.0346,0.737,0.000815,0.0355,0.925,101.729,audio_features,3mCcfsx4x2KTkz8QyDaX2V,spotify:track:3mCcfsx4x2KTkz8QyDaX2V,https://api.spotify.com/v1/tracks/3mCcfsx4x2KTkz8QyDaX2V,https://api.spotify.com/v1/audio-analysis/3mCcfsx4x2KTkz8QyDaX2V,349067,4
0.736,0.485,0,-10.864,0,0.0443,0.428,0.0013,0.204,0.794,94.899,audio_features,1c7GpIXR8F85rFxFj90Z63,spotify:track:1c7GpIXR8F85rFxFj90Z63,https://api.spotify.com/v1/tracks/1c7GpIXR8F85rFxFj90Z63,https://api.spotify.com/v1/audio-analysis/1c7GpIXR8F85rFxFj90Z63,354600,4
0.698,0.529,1,-8.627,1,0.0441,0.338,0.00335,0.0592,0.949,85.832,audio_features,50HyTkwLXnVZ6VGHSm504o,spotify:track:50HyTkwLXnVZ6VGHSm504o,https://api.spotify.com/v1/tracks/50HyTkwLXnVZ6VGHSm504o,https://api.spotify.com/v1/audio-analysis/50HyTkwLXnVZ6VGHSm504o,248200,4
0.704,0.711,6,-7.224,1,0.0767,0.793,0.000258,0.0953,0.939,112.274,audio_features,3tFmzXu4KrJ2raHXyQU5M5,spotify:track:3tFmzXu4KrJ2raHXyQU5M5,https://api.spotify.com/v1/tracks/3tFmzXu4KrJ2raHXyQU5M5,https://api.spotify.com/v1/audio-analysis/3tFmzXu4KrJ2raHXyQU5M5,248333,4
0.764,0.633,2,-9.05,0,0.0617,0.474,0.0165,0.0747,0.926,92.682,audio_features,7nabjegyfwRCiFX11anzb1,spotify:track:7nabjegyfwRCiFX11anzb1,https://api.spotify.com/v1/tracks/7nabjegyfwRCiFX11anzb1,https://api.spotify.com/v1/audio-analysis/7nabjegyfwRCiFX11anzb1,215214,4
0.652,0.486,5,-15.638,1,0.043,0.811,0.0483,0.0695,0.832,96.624,audio_features,1S1nXViPggzwKPF0enEa1M,spotify:track:1S1nXViPggzwKPF0enEa1M,https://api.spotify.com/v1/tracks/1S1nXViPggzwKPF0enEa1M,https://api.spotify.com/v1/audio-analysis/1S1nXViPggzwKPF0enEa1M,406293,4
0.622,0.846,7,-3.74,1,0.038,0.64,0.184,0.351,0.786,96.12,audio_features,4pQiqOJWul3rdAZMGfmulV,spotify:track:4pQiqOJWul3rdAZMGfmulV,https://api.spotify.com/v1/tracks/4pQiqOJWul3rdAZMGfmulV,https://api.spotify.com/v1/audio-analysis/4pQiqOJWul3rdAZMGfmulV,315907,4
0.461,0.837,0,-2.949,0,0.039,0.533,0.000366,0.296,0.771,85.995,audio_features,7sgC9E42U3JUIGSLo2cpKG,spotify:track:7sgC9E42U3JUIGSLo2cpKG,https://api.spotify.com/v1/tracks/7sgC9E42U3JUIGSLo2cpKG,https://api.spotify.com/v1/audio-analysis/7sgC9E42U3JUIGSLo2cpKG,287893,4
0.671,0.515,8,-14.28,1,0.0395,0.577,1.56e-05,0.125,0.964,91.632,audio_features,2tcmoSCWetQGXveGiPbDev,spotify:track:2tcmoSCWetQGXveGiPbDev,https://api.spotify.com/v1/tracks/2tcmoSCWetQGXveGiPbDev,https://api.spotify.com/v1/audio-analysis/2tcmoSCWetQGXveGiPbDev,303427,4
0.614,0.617,0,-7.973,1,0.0412,0.496,0.0113,0.801,0.814,143.456,audio_features,4ibOQYgs79CdZOohvwA4yY,spotify:track:4ibOQYgs79CdZOohvwA4yY,https://api.spotify.com/v1/tracks/4ibOQYgs79CdZOohvwA4yY,https://api.spotify.com/v1/audio-analysis/4ibOQYgs79CdZOohvwA4yY,542240,4
0.694,0.676,0,-7.091,1,0.0377,0.593,0.000854,0.0441,0.912,96.558,audio_features,1VpUm84FjWx4NLGVz0Qzmc,spotify:track:1VpUm84FjWx4NLGVz0Qzmc,https://api.spotify.com/v1/tracks/1VpUm84FjWx4NLGVz0Qzmc,https://api.spotify.com/v1/audio-analysis/1VpUm84FjWx4NLGVz0Qzmc,435067,4
0.688,0.704,4,-7.196,0,0.165,0.609,0.0,0.317,0.917,90.203,audio_features,21AAPw2XkfTkbtPLQaLlZk,spotify:track:21AAPw2XkfTkbtPLQaLlZk,https://api.spotify.com/v1/tracks/21AAPw2XkfTkbtPLQaLlZk,https://api.spotify.com/v1/audio-analysis/21AAPw2XkfTkbtPLQaLlZk,376581,4
0.646,0.659,1,-9.279,1,0.0349,0.444,3.97e-06,0.141,0.958,158.564,audio_features,4UDqcTd8ogzepyVlqCCkGS,spotify:track:4UDqcTd8ogzepyVlqCCkGS,https://api.spotify.com/v1/tracks/4UDqcTd8ogzepyVlqCCkGS,https://api.spotify.com/v1/audio-analysis/4UDqcTd8ogzepyVlqCCkGS,332267,4
0.67,0.852,9,-6.301,1,0.0363,0.263,0.000225,0.353,0.844,92.437,audio_features,19HlHsU3kJwQ6UtxPqN0rc,spotify:track:19HlHsU3kJwQ6UtxPqN0rc,https://api.spotify.com/v1/tracks/19HlHsU3kJwQ6UtxPqN0rc,https://api.spotify.com/v1/audio-analysis/19HlHsU3kJwQ6UtxPqN0rc,210280,4
0.595,0.692,9,-5.184,0,0.0485,0.685,5.83e-06,0.2,0.961,100.88,audio_features,27MN81oANimeLuRnJIpgcg,spotify:track:27MN81oANimeLuRnJIpgcg,https://api.spotify.com/v1/tracks/27MN81oANimeLuRnJIpgcg,https://api.spotify.com/v1/audio-analysis/27MN81oANimeLuRnJIpgcg,275747,4
0.658,0.541,11,-7.73,0,0.0585,0.797,1.84e-06,0.456,0.7,103.176,audio_features,3ZIE8flTJ6WWn8wF0YzaaQ,spotify:track:3ZIE8flTJ6WWn8wF0YzaaQ,https://api.spotify.com/v1/tracks/3ZIE8flTJ6WWn8wF0YzaaQ,https://api.spotify.com/v1/audio-analysis/3ZIE8flTJ6WWn8wF0YzaaQ,401880,4
0.749,0.694,0,-4.451,0,0.0397,0.542,4.79e-05,0.0385,0.967,89.787,audio_features,4mW7AajhUMQYzblLjZHlzz,spotify:track:4mW7AajhUMQYzblLjZHlzz,https://api.spotify.com/v1/tracks/4mW7AajhUMQYzblLjZHlzz,https://api.spotify.com/v1/audio-analysis/4mW7AajhUMQYzblLjZHlzz,233200,4
0.633,0.511,10,-13.212,1,0.0544,0.495,5.32e-06,0.204,0.825,102.867,audio_features,6Y72b8JslIL32ezlxk2PbZ,spotify:track:6Y72b8JslIL32ezlxk2PbZ,https://api.spotify.com/v1/tracks/6Y72b8JslIL32ezlxk2PbZ,https://api.spotify.com/v1/audio-analysis/6Y72b8JslIL32ezlxk2PbZ,227893,4
0.675,0.786,1,-3.553,1,0.105,0.477,0.00691,0.0844,0.93,167.549,audio_features,60FVsMpl40e7ar93vUCYBz,spotify:track:60FVsMpl40e7ar93vUCYBz,https://api.spotify.com/v1/tracks/60FVsMpl40e7ar93vUCYBz,https://api.spotify.com/v1/audio-analysis/60FVsMpl40e7ar93vUCYBz,314653,4
0.732,0.687,0,-6.801,1,0.0384,0.796,0.0382,0.243,0.951,86.399,audio_features,07wpYdmnJvBAzyAOKmeJgw,spotify:track:07wpYdmnJvBAzyAOKmeJgw,https://api.spotify.com/v1/tracks/07wpYdmnJvBAzyAOKmeJgw,https://api.spotify.com/v1/audio-analysis/07wpYdmnJvBAzyAOKmeJgw,371120,4
0.77,0.483,0,-7.606,1,0.0496,0.809,4.25e-05,0.047,0.892,96.959,audio_features,5qd03zN21lSCvI4jDxZIrQ,spotify:track:5qd03zN21lSCvI4jDxZIrQ,https://api.spotify.com/v1/tracks/5qd03zN21lSCvI4jDxZIrQ,https://api.spotify.com/v1/audio-analysis/5qd03zN21lSCvI4jDxZIrQ,260913,4
0.497,0.802,5,-4.905,1,0.0358,0.51,3.45e-05,0.107,0.741,107.648,audio_features,0LDiQKDLZXwSgcqAadMWKT,spotify:track:0LDiQKDLZXwSgcqAadMWKT,https://api.spotify.com/v1/tracks/0LDiQKDLZXwSgcqAadMWKT,https://api.spotify.com/v1/audio-analysis/0LDiQKDLZXwSgcqAadMWKT,356733,4
0.616,0.676,1,-9.524,1,0.0384,0.478,0.0,0.176,0.961,170.323,audio_features,3lNkuUwFKYhm1iaX3chdv7,spotify:track:3lNkuUwFKYhm1iaX3chdv7,https://api.spotify.com/v1/tracks/3lNkuUwFKYhm1iaX3chdv7,https://api.spotify.com/v1/audio-analysis/3lNkuUwFKYhm1iaX3chdv7,285600,4
0.638,0.698,8,-5.948,1,0.0347,0.771,1.01e-06,0.111,0.898,157.259,audio_features,4CQi3hC6D2VzOsQHzh9Szv,spotify:track:4CQi3hC6D2VzOsQHzh9Szv,https://api.spotify.com/v1/tracks/4CQi3hC6D2VzOsQHzh9Szv,https://api.spotify.com/v1/audio-analysis/4CQi3hC6D2VzOsQHzh9Szv,272867,4
0.643,0.727,7,-6.567,1,0.0415,0.543,0.0,0.247,0.961,167.071,audio_features,09nSdOQEXbinu9wmsNQ7QU,spotify:track:09nSdOQEXbinu9wmsNQ7QU,https://api.spotify.com/v1/tracks/09nSdOQEXbinu9wmsNQ7QU,https://api.spotify.com/v1/audio-analysis/09nSdOQEXbinu9wmsNQ7QU,324427,4
0.71,0.797,9,-5.182,0,0.042,0.64,5.59e-06,0.0646,0.969,117.01,audio_features,2mNLwOxMnm0TxXJBF1y5Ln,spotify:track:2mNLwOxMnm0TxXJBF1y5Ln,https://api.spotify.com/v1/tracks/2mNLwOxMnm0TxXJBF1y5Ln,https://api.spotify.com/v1/audio-analysis/2mNLwOxMnm0TxXJBF1y5Ln,196227,4
0.648,0.928,10,-2.393,0,0.0528,0.328,0.0,0.301,0.927,93.6,audio_features,74vW6bai6IEgvjsEfwIOGh,spotify:track:74vW6bai6IEgvjsEfwIOGh,https://api.spotify.com/v1/tracks/74vW6bai6IEgvjsEfwIOGh,https://api.spotify.com/v1/audio-analysis/74vW6bai6IEgvjsEfwIOGh,278467,4
0.678,0.664,0,-10.703,1,0.0426,0.716,5.06e-06,0.0902,0.943,95.625,audio_features,0QtLrlZ9CGXPoizrkYUS1V,spotify:track:0QtLrlZ9CGXPoizrkYUS1V,https://api.spotify.com/v1/tracks/0QtLrlZ9CGXPoizrkYUS1V,https://api.spotify.com/v1/audio-analysis/0QtLrlZ9CGXPoizrkYUS1V,327467,4
0.728,0.661,8,-10.508,1,0.0627,0.521,0.000113,0.0482,0.88,166.686,audio_features,2lReNvObBxLnEkM2EpuutY,spotify:track:2lReNvObBxLnEkM2EpuutY,https://api.spotify.com/v1/tracks/2lReNvObBxLnEkM2EpuutY,https://api.spotify.com/v1/audio-analysis/2lReNvObBxLnEkM2EpuutY,277800,4
0.604,0.48,2,-12.286,1,0.0543,0.288,0.0,0.152,0.938,104.942,audio_features,68MG2DveqSOOUuILHK1nRD,spotify:track:68MG2DveqSOOUuILHK1nRD,https://api.spotify.com/v1/tracks/68MG2DveqSOOUuILHK1nRD,https://api.spotify.com/v1/audio-analysis/68MG2DveqSOOUuILHK1nRD,207308,4
0.772,0.616,10,-6.498,1,0.0381,0.224,0.000185,0.258,0.916,106.802,audio_features,4cxP8Zh5vho269QEkri3it,spotify:track:4cxP8Zh5vho269QEkri3it,https://api.spotify.com/v1/tracks/4cxP8Zh5vho269QEkri3it,https://api.spotify.com/v1/audio-analysis/4cxP8Zh5vho269QEkri3it,386373,4
0.831,0.584,0,-8.36,1,0.0436,0.72,0.00244,0.0635,0.816,93.647,audio_features,497y7lNDx9OikKT8f9JH6U,spotify:track:497y7lNDx9OikKT8f9JH6U,https://api.spotify.com/v1/tracks/497y7lNDx9OikKT8f9JH6U,https://api.spotify.com/v1/audio-analysis/497y7lNDx9OikKT8f9JH6U,338408,4
0.575,0.774,5,-7.071,1,0.0383,0.516,0.015,0.0955,0.785,94.548,audio_features,6L9hbQlR1OHYrNFU4GyR6h,spotify:track:6L9hbQlR1OHYrNFU4GyR6h,https://api.spotify.com/v1/tracks/6L9hbQlR1OHYrNFU4GyR6h,https://api.spotify.com/v1/audio-analysis/6L9hbQlR1OHYrNFU4GyR6h,372796,4
0.798,0.715,10,-3.918,1,0.033,0.696,0.131,0.138,0.818,129.695,audio_features,50T8GUjGq1SMxsMWMLu0fl,spotify:track:50T8GUjGq1SMxsMWMLu0fl,https://api.spotify.com/v1/tracks/50T8GUjGq1SMxsMWMLu0fl,https://api.spotify.com/v1/audio-analysis/50T8GUjGq1SMxsMWMLu0fl,390600,4
0.721,0.805,4,-8.91,1,0.0442,0.752,0.000146,0.334,0.858,174.929,audio_features,26PQMla9TXfmFcclWiQfak,spotify:track:26PQMla9TXfmFcclWiQfak,https://api.spotify.com/v1/tracks/26PQMla9TXfmFcclWiQfak,https://api.spotify.com/v1/audio-analysis/26PQMla9TXfmFcclWiQfak,287000,4
0.677,0.812,5,-3.77,1,0.0804,0.75,0.00234,0.0397,0.943,106.791,audio_features,2vycK2pOy5gbCPsvXxzA0k,spotify:track:2vycK2pOy5gbCPsvXxzA0k,https://api.spotify.com/v1/tracks/2vycK2pOy5gbCPsvXxzA0k,https://api.spotify.com/v1/audio-analysis/2vycK2pOy5gbCPsvXxzA0k,258800,4
0.538,0.779,8,-4.367,0,0.0633,0.624,4.94e-05,0.145,0.763,100.462,audio_features,4fXkxxfpWE0VGCAe4Icdad,spotify:track:4fXkxxfpWE0VGCAe4Icdad,https://api.spotify.com/v1/tracks/4fXkxxfpWE0VGCAe4Icdad,https://api.spotify.com/v1/audio-analysis/4fXkxxfpWE0VGCAe4Icdad,342400,4
0.741,0.681,9,-8.145,1,0.0349,0.688,0.0,0.0544,0.897,82.733,audio_features,6EZH6JXQOGoAiR5btej824,spotify:track:6EZH6JXQOGoAiR5btej824,https://api.spotify.com/v1/tracks/6EZH6JXQOGoAiR5btej824,https://api.spotify.com/v1/audio-analysis/6EZH6JXQOGoAiR5btej824,279145,4
0.711,0.549,5,-12.757,1,0.0616,0.527,0.00141,0.0306,0.97,93.695,audio_features,5FLMAjpm47XXsQXWpAxNDO,spotify:track:5FLMAjpm47XXsQXWpAxNDO,https://api.spotify.com/v1/tracks/5FLMAjpm47XXsQXWpAxNDO,https://api.spotify.com/v1/audio-analysis/5FLMAjpm47XXsQXWpAxNDO,242107,4
0.681,0.556,10,-12.367,1,0.0478,0.536,6.51e-05,0.252,0.921,101.537,audio_features,12JLqM1zDuhxb4OQBg4xiW,spotify:track:12JLqM1zDuhxb4OQBg4xiW,https://api.spotify.com/v1/tracks/12JLqM1zDuhxb4OQBg4xiW,https://api.spotify.com/v1/audio-analysis/12JLqM1zDuhxb4OQBg4xiW,297267,4
0.618,0.641,9,-7.459,0,0.0458,0.519,0.576,0.0473,0.662,113.801,audio_features,7jcpqrLUrI98ngjXFj1MwU,spotify:track:7jcpqrLUrI98ngjXFj1MwU,https://api.spotify.com/v1/tracks/7jcpqrLUrI98ngjXFj1MwU,https://api.spotify.com/v1/audio-analysis/7jcpqrLUrI98ngjXFj1MwU,329187,4
0.586,0.6,5,-8.691,0,0.0418,0.303,0.00315,0.0729,0.964,101.911,audio_features,5GZBNng0dOx23GYgkWrM0C,spotify:track:5GZBNng0dOx23GYgkWrM0C,https://api.spotify.com/v1/tracks/5GZBNng0dOx23GYgkWrM0C,https://api.spotify.com/v1/audio-analysis/5GZBNng0dOx23GYgkWrM0C,270560,4
0.577,0.698,0,-5.947,0,0.0427,0.472,0.0,0.0752,0.95,111.867,audio_features,6IPp3RWE5SGRw6O77rCekz,spotify:track:6IPp3RWE5SGRw6O77rCekz,https://api.spotify.com/v1/tracks/6IPp3RWE5SGRw6O77rCekz,https://api.spotify.com/v1/audio-analysis/6IPp3RWE5SGRw6O77rCekz,358547,4
0.699,0.643,5,-10.014,1,0.0554,0.726,0.000125,0.0587,0.969,147.485,audio_features,24RmFqwvBva05NyiHD9Q3P,spotify:track:24RmFqwvBva05NyiHD9Q3P,https://api.spotify.com/v1/tracks/24RmFqwvBva05NyiHD9Q3P,https://api.spotify.com/v1/audio-analysis/24RmFqwvBva05NyiHD9Q3P,247982,4
0.497,0.873,1,-5.134,1,0.0716,0.32,3.58e-05,0.0229,0.752,92.683,audio_features,6tOAFv53Iz0v31x7kRPLpn,spotify:track:6tOAFv53Iz0v31x7kRPLpn,https://api.spotify.com/v1/tracks/6tOAFv53Iz0v31x7kRPLpn,https://api.spotify.com/v1/audio-analysis/6tOAFv53Iz0v31x7kRPLpn,296293,4
0.688,0.706,9,-7.481,0,0.0391,0.8,0.0371,0.0735,0.91,94.108,audio_features,0FiS1haG9CQRtC8NMavoxb,spotify:track:0FiS1haG9CQRtC8NMavoxb,https://api.spotify.com/v1/tracks/0FiS1haG9CQRtC8NMavoxb,https://api.spotify.com/v1/audio-analysis/0FiS1haG9CQRtC8NMavoxb,331186,4
0.705,0.649,0,-9.47,1,0.0517,0.529,1.75e-06,0.0824,0.968,161.914,audio_features,4fU9ew7c635dtkQeBFsnjW,spotify:track:4fU9ew7c635dtkQeBFsnjW,https://api.spotify.com/v1/tracks/4fU9ew7c635dtkQeBFsnjW,https://api.spotify.com/v1/audio-analysis/4fU9ew7c635dtkQeBFsnjW,246747,4
0.536,0.613,10,-6.847,1,0.0416,0.551,0.00736,0.129,0.798,104.461,audio_features,47YmRDI67DigzJtlcg0BGK,spotify:track:47YmRDI67DigzJtlcg0BGK,https://api.spotify.com/v1/tracks/47YmRDI67DigzJtlcg0BGK,https://api.spotify.com/v1/audio-analysis/47YmRDI67DigzJtlcg0BGK,409133,4
0.712,0.56,0,-10.747,1,0.0592,0.492,0.317,0.202,0.962,105.126,audio_features,3RCEkrCEWAcL8tk4f0zU63,spotify:track:3RCEkrCEWAcL8tk4f0zU63,https://api.spotify.com/v1/tracks/3RCEkrCEWAcL8tk4f0zU63,https://api.spotify.com/v1/audio-analysis/3RCEkrCEWAcL8tk4f0zU63,255173,4
0.593,0.608,10,-10.907,1,0.0394,0.692,0.00219,0.199,0.962,93.449,audio_features,0x7MWxxiwTrIcQ6fAMKj7J,spotify:track:0x7MWxxiwTrIcQ6fAMKj7J,https://api.spotify.com/v1/tracks/0x7MWxxiwTrIcQ6fAMKj7J,https://api.spotify.com/v1/audio-analysis/0x7MWxxiwTrIcQ6fAMKj7J,304800,4
0.674,0.403,10,-13.529,1,0.046,0.627,0.000124,0.215,0.859,152.073,audio_features,1uRwyvfByoKEYuQrp7ZTEU,spotify:track:1uRwyvfByoKEYuQrp7ZTEU,https://api.spotify.com/v1/tracks/1uRwyvfByoKEYuQrp7ZTEU,https://api.spotify.com/v1/audio-analysis/1uRwyvfByoKEYuQrp7ZTEU,328867,4
0.712,0.722,0,-5.371,1,0.0365,0.191,0.0093,0.0811,0.702,177.059,audio_features,3mAR5ogyOuIkROI71jHQBT,spotify:track:3mAR5ogyOuIkROI71jHQBT,https://api.spotify.com/v1/tracks/3mAR5ogyOuIkROI71jHQBT,https://api.spotify.com/v1/audio-analysis/3mAR5ogyOuIkROI71jHQBT,297387,4
0.731,0.695,7,-7.383,1,0.0492,0.604,0.0227,0.335,0.839,107.752,audio_features,4DF0nAtc2AzXqCMvBoHbOX,spotify:track:4DF0nAtc2AzXqCMvBoHbOX,https://api.spotify.com/v1/tracks/4DF0nAtc2AzXqCMvBoHbOX,https://api.spotify.com/v1/audio-analysis/4DF0nAtc2AzXqCMvBoHbOX,208814,4
0.568,0.454,7,-11.616,1,0.0628,0.691,9.98e-05,0.0715,0.775,126.668,audio_features,1tmOCH8qKqtahO1tP7KSGw,spotify:track:1tmOCH8qKqtahO1tP7KSGw,https://api.spotify.com/v1/tracks/1tmOCH8qKqtahO1tP7KSGw,https://api.spotify.com/v1/audio-analysis/1tmOCH8qKqtahO1tP7KSGw,180965,4
0.546,0.718,5,-4.465,1,0.035,0.146,4.39e-05,0.109,0.899,105.265,audio_features,1hEkAQTsDCnPX0zpo22Z5F,spotify:track:1hEkAQTsDCnPX0zpo22Z5F,https://api.spotify.com/v1/tracks/1hEkAQTsDCnPX0zpo22Z5F,https://api.spotify.com/v1/audio-analysis/1hEkAQTsDCnPX0zpo22Z5F,390360,4
0.587,0.741,5,-5.471,0,0.037,0.768,0.00148,0.0819,0.887,102.364,audio_features,362JmiT5QKBEUByk3ipV0M,spotify:track:362JmiT5QKBEUByk3ipV0M,https://api.spotify.com/v1/tracks/362JmiT5QKBEUByk3ipV0M,https://api.spotify.com/v1/audio-analysis/362JmiT5QKBEUByk3ipV0M,297507,4
0.616,0.855,7,-4.688,1,0.0539,0.547,1.63e-06,0.231,0.788,87.033,audio_features,4Y6HWGbqRqJqqN9JrIwDwy,spotify:track:4Y6HWGbqRqJqqN9JrIwDwy,https://api.spotify.com/v1/tracks/4Y6HWGbqRqJqqN9JrIwDwy,https://api.spotify.com/v1/audio-analysis/4Y6HWGbqRqJqqN9JrIwDwy,287840,4
0.598,0.545,2,-15.156,0,0.0484,0.326,0.0176,0.0988,0.919,174.51,audio_features,24H55DzJFZy63H1N1OoeWC,spotify:track:24H55DzJFZy63H1N1OoeWC,https://api.spotify.com/v1/tracks/24H55DzJFZy63H1N1OoeWC,https://api.spotify.com/v1/audio-analysis/24H55DzJFZy63H1N1OoeWC,377213,4
0.56,0.672,5,-5.571,0,0.0348,0.621,0.000287,0.0917,0.915,171.449,audio_features,1tfEatCrJrriQXzECSvGrY,spotify:track:1tfEatCrJrriQXzECSvGrY,https://api.spotify.com/v1/tracks/1tfEatCrJrriQXzECSvGrY,https://api.spotify.com/v1/audio-analysis/1tfEatCrJrriQXzECSvGrY,347453,4
0.769,0.68,0,-8.372,0,0.0458,0.551,0.0,0.0558,0.839,167.003,audio_features,1qMb6g0MmrQXlr6RGlxngP,spotify:track:1qMb6g0MmrQXlr6RGlxngP,https://api.spotify.com/v1/tracks/1qMb6g0MmrQXlr6RGlxngP,https://api.spotify.com/v1/audio-analysis/1qMb6g0MmrQXlr6RGlxngP,290493,4
0.63,0.868,8,-3.521,1,0.0594,0.564,0.0258,0.552,0.802,107.406,audio_features,4cBvh70gn7lKV5qeedrEjf,spotify:track:4cBvh70gn7lKV5qeedrEjf,https://api.spotify.com/v1/tracks/4cBvh70gn7lKV5qeedrEjf,https://api.spotify.com/v1/audio-analysis/4cBvh70gn7lKV5qeedrEjf,276653,4
0.553,0.574,5,-7.492,0,0.045,0.521,6.96e-05,0.0866,0.806,88.988,audio_features,0cCLNIYOUthHiQHOS8iGRV,spotify:track:0cCLNIYOUthHiQHOS8iGRV,https://api.spotify.com/v1/tracks/0cCLNIYOUthHiQHOS8iGRV,https://api.spotify.com/v1/audio-analysis/0cCLNIYOUthHiQHOS8iGRV,470280,4
0.526,0.892,0,-4.413,0,0.043,0.65,0.0904,0.309,0.842,107.121,audio_features,5f2nQbCUVuIfXh3jxw21kq,spotify:track:5f2nQbCUVuIfXh3jxw21kq,https://api.spotify.com/v1/tracks/5f2nQbCUVuIfXh3jxw21kq,https://api.spotify.com/v1/audio-analysis/5f2nQbCUVuIfXh3jxw21kq,408240,4
0.726,0.762,0,-4.832,1,0.0469,0.833,0.0032,0.3,0.842,96.527,audio_features,46Sr9m4qAwKMVv5Sh5Vjfc,spotify:track:46Sr9m4qAwKMVv5Sh5Vjfc,https://api.spotify.com/v1/tracks/46Sr9m4qAwKMVv5Sh5Vjfc,https://api.spotify.com/v1/audio-analysis/46Sr9m4qAwKMVv5Sh5Vjfc,273178,4
0.675,0.582,5,-7.589,0,0.0446,0.674,2.95e-05,0.0801,0.84,97.093,audio_features,5jQimaqP3GwhdvIDKAQZor,spotify:track:5jQimaqP3GwhdvIDKAQZor,https://api.spotify.com/v1/tracks/5jQimaqP3GwhdvIDKAQZor,https://api.spotify.com/v1/audio-analysis/5jQimaqP3GwhdvIDKAQZor,358773,4
